StudentID,Arkonian Warfare Tactics,ExoGenetics Evolution,Transdimensional Navigation,Warp Field Theory,Dark Matter Biophysics,Zarnithian Philosophy,Drakthon Linguistics,Xynthium Material Sciences,Hyperspace Topology,Helio-Bio Interface,Luminarian Art Theory,Stellar Cartography,Chrono-Kinetics,Technotronic Linguistic Fusion,Cybernetic Ethics,Nebulon Astrophysics,Quasar Dynamics,Glacial Holo-Architecture,Aether Resonance,Gravix Planetary Studies,Vortex Quantum Mechanics,Holo-Temporal Engineering,Psi-Energy Manipulation,Plasmawave Analysis,Neutronia Metallurgy,Syntho-Chemical Engineering,Sublight Propulsion Systems,Krythos Biomechanics,Flux Capacitor Management,Xyloprax Computation,Yridium Power Systems,Quantum Neuro-Hacking,Zyglon Neurology
212862,7.0,8.0,8.0,9.0,7.0,8.0,7.0,8.0,NG,8.0,6.0,7.0,7.0,NG,7.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,7.0,7.0,8.0,10.0,8.0,8.0,NG,9.0
212398,6.0,6.0,NG,7.0,NG,7.0,6.0,NG,NG,8.0,5.0,NG,7.0,NG,NG,6.0,6.0,NG,NG,8.0,7.0,8.0,NG,8.0,NG,8.0,NG,6.0,7.0,7.0,6.0,NG,NG
212905,7.0,6.0,9.0,7.0,9.0,7.0,6.0,9.0,NG,7.0,6.0,8.0,8.0,NG,6.0,6.0,6.0,7.0,7.0,8.0,10.0,9.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,NG,7.0
211151,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,NG,NG
211691,8.0,9.0,NG,8.0,NG,9.0,9.0,NG,NG,8.0,6.0,NG,5.0,NG,NG,9.0,10.0,NG,NG,8.0,8.0,8.0,NG,10.0,NG,7.0,NG,8.0,9.0,9.0,7.0,NG,NG
211444,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,NG,NG
211813,7.0,8.0,NG,7.0,NG,7.0,8.0,NG,NG,9.0,6.0,NG,8.0,NG,NG,6.0,8.0,NG,NG,9.0,8.0,8.0,NG,9.0,NG,9.0,NG,8.0,8.0,7.0,8.0,NG,NG
212088,6.0,6.0,NG,6.0,NG,6.0,7.0,NG,NG,6.0,5.0,NG,6.0,NG,NG,7.0,6.0,NG,NG,6.0,7.0,6.0,NG,8.0,NG,7.0,NG,7.0,7.0,7.0,7.0,NG,NG
211588,7.0,8.0,NG,7.0,NG,7.0,6.0,NG,NG,8.0,5.0,NG,6.0,NG,NG,6.0,6.0,NG,NG,8.0,7.0,8.0,NG,9.0,NG,8.0,NG,6.0,6.0,6.0,6.0,NG,NG
212153,7.0,7.0,NG,7.0,NG,8.0,8.0,NG,NG,8.0,7.0,NG,7.0,NG,NG,9.0,8.0,NG,NG,9.0,10.0,9.0,NG,10.0,NG,9.0,NG,8.0,9.0,10.0,9.0,NG,NG
211768,7.0,9.0,NG,6.0,NG,7.0,7.0,NG,NG,9.0,5.0,NG,6.0,NG,NG,6.0,7.0,NG,NG,8.0,6.0,7.0,NG,10.0,NG,8.0,NG,7.0,7.0,6.0,5.0,NG,NG
210554,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,5.0,5.0,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG
212484,6.0,7.0,NG,6.0,NG,7.0,6.0,NG,NG,8.0,5.0,NG,6.0,NG,NG,7.0,6.0,NG,NG,8.0,6.0,6.0,NG,8.0,NG,7.0,NG,7.0,7.0,6.0,6.0,NG,NG
211400,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,NG,NG
211857,8.0,10.0,NG,8.0,NG,8.0,8.0,NG,NG,10.0,7.0,NG,9.0,NG,NG,8.0,8.0,NG,NG,10.0,9.0,9.0,NG,10.0,NG,9.0,NG,9.0,9.0,8.0,8.0,NG,NG
213031,6.0,8.0,8.0,7.0,6.0,8.0,7.0,9.0,NG,8.0,6.0,7.0,6.0,NG,6.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,10.0,8.0,6.0,7.0,7.0,8.0,7.0,6.0,NG,7.0
210229,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,NG,NG
211205,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,6.0,NG,NG,NG,10.0,9.0,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,NG,NG
211558,7.0,9.0,NG,9.0,NG,9.0,9.0,NG,NG,9.0,6.0,NG,8.0,NG,NG,9.0,8.0,NG,NG,9.0,8.0,9.0,NG,9.0,NG,9.0,NG,7.0,10.0,8.0,7.0,NG,NG
210707,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,9.0,9.0,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,NG,NG
210167,NG,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG
211354,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,NG,NG
213167,8.0,10.0,8.0,8.0,8.0,9.0,9.0,10.0,NG,10.0,7.0,9.0,7.0,NG,6.0,9.0,9.0,9.0,8.0,9.0,7.0,9.0,10.0,10.0,10.0,9.0,8.0,8.0,9.0,8.0,7.0,NG,8.0
210760,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,NG,NG
210577,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,5.0,NG,7.0,NG,NG,NG
211405,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,8.0,9.0,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG
211912,9.0,10.0,NG,8.0,NG,9.0,8.0,NG,NG,9.0,6.0,NG,8.0,NG,NG,8.0,8.0,NG,NG,8.0,9.0,9.0,NG,10.0,NG,8.0,NG,9.0,8.0,9.0,7.0,NG,NG
210160,NG,NG,NG,NG,NG,7.0,5.0,NG,NG,NG,NG,NG,NG,NG,NG,5.0,5.0,NG,NG,NG,8.0,10.0,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,NG,NG
212988,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,NG,8.0,7.0,8.0,7.0,NG,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,10.0,10.0,7.0,8.0,8.0,10.0,8.0,7.0,NG,9.0
210380,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,5.0,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,NG,NG
211878,8.0,8.0,NG,7.0,NG,10.0,8.0,NG,NG,9.0,6.0,NG,8.0,NG,NG,7.0,10.0,NG,NG,10.0,8.0,9.0,NG,10.0,NG,9.0,NG,8.0,8.0,7.0,7.0,NG,NG
212700,7.0,6.0,NG,6.0,NG,7.0,6.0,NG,NG,7.0,6.0,NG,6.0,NG,NG,6.0,5.0,NG,6.0,8.0,8.0,8.0,7.0,8.0,NG,7.0,NG,7.0,6.0,6.0,6.0,NG,6.0
212402,8.0,9.0,NG,8.0,NG,9.0,9.0,NG,NG,10.0,7.0,NG,9.0,NG,NG,7.0,7.0,NG,NG,10.0,10.0,10.0,NG,10.0,NG,10.0,NG,9.0,9.0,8.0,8.0,NG,NG
213233,5.0,6.0,NG,6.0,NG,7.0,7.0,NG,NG,7.0,5.0,NG,5.0,NG,NG,7.0,9.0,NG,6.0,NG,6.0,6.0,NG,8.0,NG,6.0,NG,5.0,7.0,7.0,NG,NG,NG
212610,8.0,9.0,8.0,8.0,7.0,10.0,8.0,9.0,NG,10.0,7.0,9.0,7.0,NG,5.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,8.0,7.0,8.0,9.0,7.0,6.0,NG,7.0
210039,NG,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,5.0,5.0,NG,NG,NG,6.0,7.0,NG,NG,NG,NG,NG,7.0,NG,NG,NG,NG,NG
212351,7.0,6.0,NG,7.0,NG,7.0,6.0,NG,NG,6.0,7.0,NG,7.0,NG,NG,7.0,6.0,NG,NG,9.0,9.0,8.0,NG,8.0,NG,8.0,NG,8.0,7.0,9.0,8.0,NG,NG
213305,8.0,7.0,9.0,8.0,9.0,8.0,8.0,10.0,NG,8.0,6.0,8.0,7.0,NG,8.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,7.0,10.0,8.0,7.0,8.0,8.0,9.0,10.0,7.0,NG,9.0
211008,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,5.0,NG,6.0,NG,NG,NG
212229,8.0,9.0,NG,9.0,NG,9.0,9.0,NG,NG,9.0,7.0,NG,8.0,NG,NG,9.0,9.0,NG,NG,9.0,9.0,8.0,NG,10.0,NG,8.0,NG,9.0,9.0,8.0,7.0,NG,NG
211158,NG,NG,NG,NG,NG,9.0,10.0,NG,NG,NG,NG,NG,NG,NG,NG,9.0,10.0,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,NG,NG
213051,7.0,7.0,NG,6.0,NG,6.0,6.0,NG,NG,7.0,6.0,NG,6.0,NG,NG,6.0,5.0,NG,6.0,7.0,8.0,8.0,7.0,7.0,NG,6.0,NG,7.0,7.0,6.0,6.0,NG,4.0
211724,6.0,8.0,NG,8.0,NG,8.0,7.0,NG,NG,8.0,7.0,NG,6.0,NG,NG,8.0,8.0,NG,NG,8.0,7.0,7.0,NG,9.0,NG,7.0,NG,8.0,9.0,7.0,5.0,NG,NG
212149,6.0,7.0,NG,6.0,NG,7.0,6.0,NG,NG,6.0,5.0,NG,5.0,NG,NG,6.0,6.0,NG,NG,6.0,9.0,8.0,NG,8.0,NG,6.0,NG,6.0,7.0,7.0,7.0,NG,NG
212768,6.0,6.0,7.0,6.0,8.0,6.0,7.0,8.0,NG,6.0,6.0,7.0,6.0,NG,7.0,6.0,6.0,7.0,6.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,7.0,6.0,NG,7.0
212864,8.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,NG,9.0,7.0,9.0,7.0,NG,6.0,7.0,7.0,9.0,8.0,9.0,9.0,9.0,9.0,10.0,9.0,8.0,9.0,9.0,8.0,7.0,8.0,NG,8.0
212141,8.0,7.0,NG,8.0,NG,8.0,7.0,NG,NG,7.0,8.0,NG,7.0,NG,NG,9.0,8.0,NG,NG,7.0,9.0,9.0,NG,8.0,NG,7.0,NG,7.0,9.0,8.0,8.0,NG,NG
210173,NG,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,NG,NG
211764,6.0,7.0,NG,8.0,NG,8.0,8.0,NG,NG,6.0,5.0,NG,6.0,NG,NG,9.0,8.0,NG,NG,7.0,8.0,8.0,NG,9.0,NG,6.0,NG,6.0,9.0,8.0,6.0,NG,NG
212970,5.0,6.0,NG,7.0,NG,6.0,6.0,NG,NG,7.0,6.0,NG,6.0,NG,NG,6.0,7.0,NG,7.0,7.0,8.0,8.0,7.0,7.0,NG,7.0,NG,6.0,8.0,7.0,7.0,NG,6.0
213037,6.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,NG,7.0,7.0,8.0,6.0,NG,6.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,NG,7.0
212380,8.0,8.0,NG,9.0,NG,9.0,9.0,NG,NG,9.0,8.0,NG,8.0,NG,NG,8.0,8.0,NG,NG,10.0,10.0,10.0,NG,9.0,NG,10.0,NG,9.0,8.0,9.0,8.0,NG,NG
213247,6.0,7.0,8.0,7.0,9.0,7.0,6.0,9.0,NG,8.0,7.0,9.0,8.0,NG,7.0,7.0,6.0,5.0,8.0,9.0,9.0,10.0,9.0,8.0,7.0,10.0,8.0,7.0,7.0,8.0,8.0,NG,8.0
210789,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,5.0,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,NG,NG
210356,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,6.0,NG,NG,NG,6.0,7.0,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,NG,NG
213206,6.0,5.0,NG,6.0,NG,6.0,6.0,NG,NG,5.0,5.0,NG,5.0,NG,NG,7.0,6.0,NG,7.0,NG,7.0,7.0,NG,6.0,NG,4.0,NG,5.0,7.0,7.0,NG,NG,NG
211610,7.0,7.0,NG,7.0,NG,9.0,7.0,NG,NG,9.0,6.0,NG,8.0,NG,NG,6.0,6.0,NG,NG,8.0,7.0,9.0,NG,9.0,NG,9.0,NG,8.0,8.0,7.0,7.0,NG,NG
213012,6.0,6.0,NG,5.0,NG,6.0,6.0,NG,NG,7.0,6.0,NG,7.0,NG,NG,6.0,4.0,NG,7.0,7.0,8.0,9.0,7.0,7.0,NG,7.0,NG,6.0,6.0,8.0,7.0,NG,7.0
210599,NG,NG,NG,NG,NG,8.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,8.0,9.0,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,NG,NG
210392,NG,NG,NG,NG,NG,6.0,5.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,5.0,NG,NG,NG,9.0,9.0,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,NG,NG
212761,6.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,NG,6.0,6.0,6.0,4.0,NG,6.0,6.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,8.0,5.0,6.0,5.0,6.0,7.0,7.0,6.0,NG,6.0
212028,7.0,8.0,NG,7.0,NG,8.0,8.0,NG,NG,7.0,6.0,NG,5.0,NG,NG,7.0,9.0,NG,NG,7.0,7.0,6.0,NG,9.0,NG,6.0,NG,8.0,9.0,7.0,6.0,NG,NG
210687,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,NG,NG
211946,4.0,5.0,NG,7.0,NG,7.0,6.0,NG,NG,6.0,6.0,NG,7.0,NG,NG,7.0,7.0,NG,NG,8.0,6.0,7.0,NG,8.0,NG,8.0,NG,6.0,8.0,8.0,7.0,NG,NG
211997,6.0,5.0,NG,7.0,NG,6.0,6.0,NG,NG,5.0,6.0,NG,6.0,NG,NG,6.0,5.0,NG,NG,7.0,8.0,8.0,NG,7.0,NG,6.0,NG,7.0,6.0,8.0,7.0,NG,NG
210555,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,5.0,NG,NG,NG,8.0,6.0,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,NG,NG
213140,8.0,9.0,7.0,9.0,8.0,9.0,9.0,10.0,NG,10.0,8.0,10.0,9.0,NG,7.0,9.0,8.0,9.0,8.0,10.0,8.0,8.0,9.0,10.0,9.0,9.0,8.0,9.0,9.0,8.0,6.0,NG,8.0
210023,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,5.0,5.0,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,NG,NG
213278,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,NG,9.0,7.0,10.0,9.0,NG,8.0,8.0,8.0,9.0,8.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,7.0,9.0,8.0,NG,8.0
212933,7.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,NG,10.0,8.0,9.0,9.0,NG,6.0,8.0,8.0,8.0,8.0,9.0,8.0,10.0,9.0,10.0,8.0,10.0,9.0,8.0,10.0,9.0,8.0,NG,9.0
212126,8.0,9.0,NG,7.0,NG,8.0,8.0,NG,NG,8.0,5.0,NG,6.0,NG,NG,6.0,9.0,NG,NG,9.0,7.0,7.0,NG,10.0,NG,7.0,NG,7.0,8.0,6.0,5.0,NG,NG
213287,5.0,6.0,NG,6.0,NG,7.0,6.0,NG,NG,7.0,6.0,NG,6.0,NG,NG,6.0,6.0,NG,7.0,8.0,6.0,7.0,8.0,7.0,NG,8.0,NG,7.0,7.0,7.0,7.0,NG,7.0
211888,5.0,6.0,NG,7.0,NG,6.0,6.0,NG,NG,7.0,6.0,NG,6.0,NG,NG,6.0,6.0,NG,NG,7.0,7.0,7.0,NG,6.0,NG,8.0,NG,6.0,9.0,7.0,5.0,NG,NG
213034,8.0,8.0,8.0,8.0,10.0,10.0,7.0,9.0,NG,8.0,8.0,9.0,8.0,NG,8.0,9.0,8.0,8.0,9.0,8.0,10.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,NG,8.0
211381,NG,NG,NG,NG,NG,6.0,4.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,4.0,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG
210283,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,9.0,8.0,NG,NG,NG,NG,NG,6.0,NG,9.0,NG,NG,NG
210316,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,NG,NG
213069,7.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,NG,7.0,7.0,7.0,7.0,NG,6.0,6.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0,8.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,NG,6.0
212483,8.0,10.0,NG,9.0,NG,10.0,9.0,NG,NG,10.0,7.0,NG,8.0,NG,NG,8.0,9.0,NG,NG,9.0,8.0,9.0,NG,10.0,NG,9.0,NG,9.0,9.0,8.0,8.0,NG,NG
212167,7.0,7.0,NG,8.0,NG,7.0,8.0,NG,NG,8.0,5.0,NG,6.0,NG,NG,9.0,8.0,NG,NG,6.0,7.0,8.0,NG,9.0,NG,6.0,NG,7.0,7.0,8.0,5.0,NG,NG
211921,6.0,7.0,NG,7.0,NG,8.0,7.0,NG,NG,5.0,6.0,NG,5.0,NG,NG,7.0,7.0,NG,NG,6.0,8.0,7.0,NG,8.0,NG,6.0,NG,7.0,9.0,7.0,7.0,NG,NG
210026,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,NG,NG
211515,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,NG,NG
210394,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,5.0,NG,6.0,NG,NG,NG
210875,NG,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,8.0,9.0,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,NG,NG
210176,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,8.0,9.0,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,NG,NG
211546,7.0,7.0,NG,6.0,NG,7.0,7.0,NG,NG,6.0,7.0,NG,5.0,NG,NG,8.0,8.0,NG,NG,7.0,8.0,8.0,NG,9.0,NG,6.0,NG,6.0,8.0,8.0,7.0,NG,NG
212813,6.0,6.0,NG,7.0,NG,6.0,7.0,NG,NG,7.0,5.0,NG,4.0,NG,NG,7.0,7.0,NG,6.0,NG,6.0,6.0,NG,8.0,NG,4.0,NG,5.0,7.0,6.0,NG,NG,NG
211923,6.0,7.0,NG,8.0,NG,6.0,7.0,NG,NG,7.0,4.0,NG,6.0,NG,NG,7.0,7.0,NG,NG,6.0,6.0,6.0,NG,9.0,NG,6.0,NG,6.0,8.0,7.0,5.0,NG,NG
210262,NG,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,8.0,6.0,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,NG,NG
213062,7.0,6.0,7.0,6.0,7.0,7.0,6.0,10.0,NG,7.0,5.0,7.0,7.0,NG,6.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0,6.0,9.0,8.0,7.0,8.0,8.0,6.0,6.0,6.0,NG,NG
212071,6.0,5.0,NG,6.0,NG,7.0,5.0,NG,NG,6.0,5.0,NG,6.0,NG,NG,6.0,5.0,NG,NG,6.0,8.0,8.0,NG,7.0,NG,7.0,NG,6.0,5.0,7.0,7.0,NG,NG
211597,6.0,6.0,NG,6.0,NG,6.0,7.0,NG,NG,6.0,5.0,NG,4.0,NG,NG,7.0,7.0,NG,NG,6.0,6.0,6.0,NG,7.0,NG,4.0,NG,6.0,6.0,6.0,5.0,NG,NG
211089,NG,NG,NG,NG,NG,9.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,9.0,9.0,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,NG,NG
212359,6.0,8.0,NG,9.0,NG,10.0,9.0,NG,NG,8.0,8.0,NG,7.0,NG,NG,9.0,10.0,NG,NG,9.0,9.0,8.0,NG,9.0,NG,8.0,NG,8.0,10.0,9.0,7.0,NG,NG
211961,6.0,6.0,NG,7.0,NG,7.0,6.0,NG,NG,6.0,6.0,NG,5.0,NG,NG,7.0,7.0,NG,NG,7.0,9.0,7.0,NG,8.0,NG,5.0,NG,6.0,9.0,8.0,7.0,NG,NG
211769,6.0,7.0,NG,8.0,NG,8.0,7.0,NG,NG,6.0,7.0,NG,5.0,NG,NG,8.0,8.0,NG,NG,6.0,10.0,9.0,NG,10.0,NG,6.0,NG,7.0,9.0,9.0,9.0,NG,NG
211346,NG,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,8.0,9.0,NG,NG,NG,NG,NG,9.0,NG,8.0,NG,NG,NG
210419,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,7.0,5.0,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG
211976,6.0,8.0,NG,8.0,NG,7.0,8.0,NG,NG,8.0,5.0,NG,5.0,NG,NG,8.0,8.0,NG,NG,7.0,5.0,7.0,NG,9.0,NG,6.0,NG,6.0,7.0,7.0,5.0,NG,NG
211388,NG,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,7.0,6.0,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,NG,NG
213208,7.0,7.0,8.0,7.0,9.0,7.0,7.0,9.0,NG,7.0,6.0,8.0,7.0,NG,7.0,8.0,7.0,8.0,7.0,7.0,9.0,8.0,7.0,9.0,7.0,7.0,8.0,7.0,8.0,9.0,6.0,NG,9.0
210920,NG,NG,NG,NG,NG,9.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,NG,NG
211218,NG,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,NG,NG,7.0,NG,9.0,NG,NG,NG
210082,NG,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,NG,NG
210565,NG,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,9.0,9.0,NG,NG,NG,NG,NG,9.0,NG,8.0,NG,NG,NG
213132,6.0,6.0,NG,7.0,6.0,6.0,7.0,8.0,NG,5.0,5.0,4.0,4.0,NG,6.0,8.0,6.0,7.0,5.0,5.0,6.0,6.0,4.0,9.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,NG,NG
212428,6.0,6.0,NG,6.0,NG,6.0,6.0,NG,NG,5.0,5.0,NG,4.0,NG,NG,7.0,6.0,NG,NG,4.0,7.0,6.0,NG,7.0,NG,5.0,NG,6.0,7.0,7.0,5.0,NG,NG
212362,6.0,6.0,NG,5.0,NG,6.0,4.0,NG,NG,7.0,5.0,NG,6.0,NG,NG,6.0,5.0,NG,NG,7.0,7.0,8.0,NG,8.0,NG,5.0,NG,8.0,6.0,7.0,7.0,NG,NG
213282,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,NG,6.0,5.0,6.0,5.0,NG,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,NG,NG
211123,NG,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,NG,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,9.0,9.0,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,NG,NG
212572,6.0,6.0,7.0,8.0,8.0,7.0,8.0,8.0,NG,7.0,6.0,7.0,6.0,NG,9.0,8.0,8.0,NG,7.0,7.0,7.0,6.0,6.0,8.0,7.0,7.0,9.0,7.0,8.0,8.0,7.0,NG,9.0
210794,NG,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,NG,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,9.0,8.0,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,NG,NG
210525,NG,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,NG,NG,NG,NG,NG,8.0,6.0,NG,NG,NG,6.0,5.0,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG
